APP NAME,ERROR TYPE,CREATION DATE TIME,FAULT SEVERITY,ERROR COUNT,COMPANY,USER IMPACT,BUSINESS FUNCTION,REVENUE IMPACT,RESPONSE TIME
App-ss-s-installproduct-ecs-v1,WSC:CANNOT_DISPATCH,9/19/24,P1,1,Company C,713,Support,Medium,900
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,709,IT,High,1104
App-ss-s-installproduct-ecs-v1,WSC:CANNOT_DISPATCH,9/19/24,P1,1,Company B,426,IT,Medium,894
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,697,Support,Low,957
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,834,HR,Medium,219
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,265,Support,Medium,727
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,875,Sales,High,1009
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,612,Logistics,Low,518
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,342,Finance,High,812
App-ss-s-installproduct-ecs-v1,WSC:CANNOT_DISPATCH,9/19/24,P1,1,Company B,832,Finance,Low,502
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,726,IT,Low,58
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,278,HR,Medium,1361
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,674,IT,Medium,814
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,439,Sales,High,614
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,157,Support,High,426
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,422,Finance,High,1394
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,251,Sales,Low,1435
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,878,IT,High,883
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,609,IT,Low,432
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,530,Finance,Low,1220
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,327,IT,Low,1401
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,961,HR,Low,948
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,895,IT,Low,1389
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,97,Logistics,Medium,935
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,513,Support,Low,405
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,216,IT,Low,492
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,132,Logistics,Medium,66
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,260,Sales,Medium,912
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,125,IT,Medium,391
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,82,HR,High,83
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,283,Sales,High,1003
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,683,IT,Low,481
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,59,Finance,Low,777
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company D,544,Logistics,Low,1253
App-e-inventoryhist-wms-v1,HTTP:SERVICE_UNAVAILABLE,9/19/24,P1,1,Company A,161,Logistics,Low,785
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,284,Finance,Medium,1249
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,106,Support,High,1137
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,105,HR,Medium,652
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,439,Logistics,High,1209
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,228,Sales,Medium,1197
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,700,HR,Low,523
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,582,Logistics,High,205
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,318,Support,Low,742
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,464,Sales,High,319
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,802,HR,High,1183
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,599,Sales,Low,278
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,882,Finance,Low,902
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,874,IT,Low,148
Appdsf-s-putaway-ppg-v1,SMB:CONNECTIVITY,9/19/24,P1,1,Company C,472,Finance,Medium,778
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,56,HR,High,1107
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,625,IT,High,419
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,13,Finance,High,538
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,440,IT,Low,392
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,18,Logistics,High,1157
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,694,Sales,High,940
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,973,IT,Low,242
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,113,Logistics,Low,999
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,229,Support,High,1224
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,171,Finance,Medium,1141
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,295,Support,Low,1243
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,189,HR,Medium,1329
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,426,Logistics,Medium,243
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,977,Support,Medium,1316
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,79,Support,Medium,976
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,658,Logistics,Low,1325
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,919,Sales,High,684
App-grp-na-s-orderstatus-ff2-v1,ANYPOINT-MQ:NACKING,9/19/24,P3,1,Company A,182,IT,High,1412
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,499,HR,Low,588
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,798,HR,Low,1233
App-protool-s-pricing-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,762,Finance,Medium,1338
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,866,IT,Medium,617
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,826,Finance,Low,26
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,708,HR,High,863
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,835,IT,Medium,79
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,71,Support,Low,1012
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,248,Sales,Low,128
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,146,Support,Low,413
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,618,Sales,Medium,137
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,775,Logistics,Low,1358
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,296,Finance,High,548
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,582,Finance,Low,388
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,470,Logistics,Medium,571
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,506,IT,High,1254
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,193,Logistics,High,1016
App-flmc-s-orderstatus-ordapi-v1,HTTP:CONNECTIVITY,9/19/24,P1,1,Company B,68,HR,Low,421
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,494,Logistics,Low,1148
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,817,Sales,High,1112
App-flmc-e-orderstatus-lvs-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,52,HR,Low,141
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,882,Logistics,Medium,51
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,363,Finance,High,987
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,797,Support,Low,929
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,917,Sales,High,1429
App-protool-s-iap-sarah-v1,,9/19/24,P3,1,Company C,474,Sales,Low,1361
App-protool-s-iap-sarah-v1,,9/19/24,P3,1,Company A,846,IT,Low,662
App-protool-e-iap-wsc-v1,,9/19/24,P3,1,Company D,521,Support,Medium,366
App-protool-s-iap-sarah-v1,,9/19/24,P3,1,Company D,763,Sales,Low,908
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,431,Logistics,Low,998
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,844,Sales,Low,854
App-flmc-e-invoice-lvs-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,298,Sales,Medium,258
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,435,Sales,Low,1412
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,696,IT,Low,45
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,691,Sales,Low,269
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,198,Sales,High,1335
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,128,IT,Medium,672
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,532,HR,High,1019
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,984,Support,Medium,1302
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,411,HR,Medium,857
App-doatpcheck-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company C,934,Finance,High,145
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,840,IT,Medium,235
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,65,IT,Medium,691
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,694,Sales,High,720
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,241,Sales,Low,1160
App-flmc-e-salesorder-lvs-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company C,369,Finance,Medium,353
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,536,Sales,High,1418
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,384,Logistics,Medium,994
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,431,Sales,High,275
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,967,Sales,Low,1408
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,83,Logistics,Medium,910
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,982,Finance,Low,1347
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,831,Logistics,Low,1207
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,697,IT,High,440
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,951,Logistics,Medium,1087
App-flmc-e-shipment-lvs-v1,DB:CONNECTIVITY,9/19/24,P1,1,Company D,828,Support,Medium,872
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,611,IT,Medium,651
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,574,Sales,Medium,943
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,286,IT,Medium,34
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,989,Finance,High,705
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,534,Finance,Medium,867
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,459,Logistics,Low,985
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,212,IT,Low,832
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,126,Sales,Medium,1111
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,413,Finance,High,1234
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,499,HR,High,462
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,425,Sales,Medium,81
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,554,HR,Low,322
App--bom-cord-aplm-sap-v1,SFTP:CONNECTION_TIMEOUT,9/19/24,P3,1,Company A,610,Support,Medium,415
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,961,HR,Medium,992
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,543,Finance,Medium,190
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,158,Logistics,High,1257
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,112,Support,High,392
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,402,IT,Low,1193
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company B,759,Sales,Low,168
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,122,Finance,Medium,1255
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,273,Support,Low,1174
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,294,Support,Medium,664
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,398,Finance,Low,1410
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,471,IT,Medium,381
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,985,IT,High,1299
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,207,Logistics,Medium,898
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,110,HR,High,864
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,440,IT,High,62
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,278,Logistics,Low,528
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,963,HR,Low,862
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,568,Support,High,150
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,887,Finance,Medium,1166
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,915,IT,Medium,116
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,569,Logistics,Low,824
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,940,Support,Medium,65
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company C,482,IT,Medium,310
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,803,Sales,Medium,706
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,114,Support,High,854
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company A,893,IT,High,1024
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,897,Support,Medium,1185
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,820,Finance,Low,306
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,853,Finance,Medium,1385
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,477,Finance,Low,1302
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,710,HR,High,1320
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,933,Sales,Medium,873
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,321,Finance,Medium,169
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,179,Sales,Low,1031
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,897,Finance,Low,1156
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,219,HR,Medium,588
App-ap-b-so-ff2-ogsi-v1,MULE:EXPRESSION,9/19/24,P2,1,Company A,789,Support,Medium,762
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,949,IT,Low,347
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,528,IT,High,955
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,492,Finance,Low,735
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,891,IT,Medium,1277
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,61,Finance,High,410
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,54,Finance,High,543
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,680,Logistics,High,355
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,538,Logistics,High,713
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,848,Logistics,Medium,1392
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,988,Sales,High,584
App-eu-b-so-ff2-ogsi-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,65,Logistics,Low,511
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,612,Finance,Low,533
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,586,HR,Low,528
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,704,HR,Medium,947
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,171,Support,High,1426
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,273,Logistics,Low,1199
App-protool-s-iap-sarah-v1,,9/19/24,P3,1,Company C,889,HR,Low,824
App-protool-s-iap-sarah-v1,,9/19/24,P3,1,Company D,699,Logistics,Low,78
App-protool-s-iap-sarah-v1,,9/19/24,P3,1,Company A,535,Support,High,440
App-protool-s-iap-sarah-v1,,9/19/24,P3,1,Company D,391,HR,Low,549
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,940,Finance,High,1256
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,693,Sales,High,400
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,327,Logistics,High,1237
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,108,HR,Medium,1217
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,847,HR,Medium,701
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company A,162,Support,High,1291
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,814,Finance,High,126
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,452,IT,Medium,834
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,206,HR,Medium,1406
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,590,Sales,High,544
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,16,Support,Medium,502
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,327,HR,Low,1427
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,608,HR,High,824
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,659,Support,High,1285
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,2,Support,Medium,387
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,10,Logistics,Low,412
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,434,HR,Medium,1370
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,125,IT,Low,1118
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,81,Sales,Low,328
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,485,Finance,High,100
App-upload-hcm-hdl-report-sftp-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,652,Finance,Low,461
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company A,838,IT,High,1339
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,150,Support,Low,25
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,800,Support,High,494
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,873,Support,Low,353
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,340,HR,Medium,869
App-protool-e-iap-wsc-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,129,Support,Low,1141
App-protool-s-pricing-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,438,Support,Medium,199
App-grp-na-e-salesorder-ff2-v1,SFTP:CONNECTION_TIMEOUT,9/19/24,P3,1,Company B,751,HR,Low,1303
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,501,HR,Low,847
App-itemprice-v1,HTTP:GATEWAY_TIMEOUT,9/19/24,P3,1,Company C,58,IT,High,1103
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,198,Logistics,Low,1378
App-grp-b-bs-pytack-hsbc-biz-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,211,HR,Low,526
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company B,914,Sales,Low,541
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company C,902,Support,Medium,477
App-protool-s-iap-sarah-v1,MULE:RETRY_EXHAUSTED,9/19/24,P3,1,Company D,45,Logistics,High,10
